smiles,ppbr_az
CN1CCN(S(=O)(=O)c2ccc(-c3cnc(N)c(C(=O)Nc4cnccc4CN4CCCC4)n3)cc2)CC1,92.16
CC#Cc1cncc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,92.8
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,94.79
COC(=O)CCn1cc(-c2cc(NC3CC3)n3ncc(C#N)c3n2)c2cc(NC(C)=O)ccc21,98.4
C[C@@](C(=O)OC1CC[N+](C)(C)CC1)(c1ccccc1)C1CCCC1,61.31
CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,62.4
O=C1Nc2cc(C(F)(F)F)ccc2C1(O)c1cc(Cl)ccc1O,98.51
COc1cc(O)c2c(c1)/C=C/C[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,98.61
O=C(O)COc1ccc(Cl)cc1CN1CCN(S(=O)(=O)c2ccccc2)CC1,86.85
O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1,66.61
COCCC(=O)N[C@H](C)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,95.12
Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,67.63
CC(C)[C@H]1C(=O)N[C@H](CO)Cc2ccccc2N1C,62.94
COCC(C)n1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c1ccc(C)cc1,86.05
C[C@@H](C(N)=O)c1ccc(OS(=O)(=O)C(F)(F)F)cc1,86.59
O=C(NCc1ccc(F)c(C(F)(F)F)c1)C1c2ccccc2C(=O)N1CCc1ncc(F)cn1,87.11
CN(C)CCCN1c2ccccc2Sc2ccccc21,89.91
CN(c1cccc(CO)c1)c1ccnc(Nc2cc(N3CCOCC3)cc(N3CCOCC3)c2)n1,90.32
COc1ccc2cc(S(=O)(=O)N[C@H](CC(=O)N[C@H](Cc3ccc(CN4[C@@H](C)CCC[C@H]4C)cc3)C(=O)N(C)C(C)C)c3ccc4c(c3)OCO4)ccc2c1,95.53
O=S(=O)(CCCOCCc1ccccc1)CCNCCc1ccc(O)c2nc(O)sc12,94.44
N#Cc1cc(F)c(Cl)cc1O[C@H](CCN)c1ccccc1,95.43
Cc1c[nH]c(-c2cnc(NCCNc3ccc(C#N)cn3)nc2-c2ccc(Cl)cc2Cl)n1,95.53
COCCNC(=O)c1ccc(Nc2ncc3cc(-c4cnccc4C)ccc3n2)cc1,97.38
CC(=O)Nc1cnc2ccn(-c3cc(NC4CC4)n4ncc(C#N)c4n3)c2c1,97.49
Oc1nc(-c2ccc(C(F)(F)F)cc2)nc2c1CSCC2,97.6
COc1cccc(Nc2c(C(N)=O)cnc3c(C)cc(S(=O)(=O)c4cccc(C(=O)N(C)C)c4)cc23)c1,97.6
CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,97.6
CC#Cc1ccnc(-c2cc(C3(C4CC4)N=C(C)C(N)=N3)ccc2O)c1,97.6
CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,97.71
O=C(NCc1cccc(F)c1)NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,97.76
CCS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c(Cl)c1,97.76
O=C(O)/C=C/c1cccc(-c2cnc3[nH]ccc3c2)c1,97.81
C[C@H](CO)Nc1nc(SCc2ccco2)nc2[nH]c(=O)sc12,98.4
Cc1nocc1C(=O)Nc1ccc(-c2ccccc2OC(F)(F)F)c(N)n1,98.4
CCS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)c(C(F)(F)F)c1,98.47
Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,98.47
NC(=O)[C@@H](CCC(F)(F)F)N(Cc1ccc(-c2ncon2)cc1F)S(=O)(=O)c1ccc(Cl)cc1,98.51
Cc1cc(Nc2cncc(N[C@@H](C)c3ncc(F)cn3)n2)n[nH]1,91.46
CC(C)=CCC[N+]12CCC(CC1)[C@@H](OC(=O)[C@](C)(c1ccccc1)N1CCCCC1)C2,91.46
CC(C)C(NC(=O)c1ccccc1)C(=O)c1ccc(F)cc1,91.64
O=C(Nc1ccc(CN2CCNCC2)cc1-c1nc2ccccc2[nH]1)c1cnc2ccccc2n1,91.99
O=C1NC(=O)/C(=C/c2cccc(Cl)c2N2CCNCC2)S1,92.16
C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1C(=O)Cc1ccccc1,92.16
CCCNC(=O)c1cc2c(-n3ccc(C(F)(F)F)n3)c(-c3cncc(C(=O)O)c3)cnc2[nH]1,92.32
COc1c2occc2cc2ccc(=O)oc12,92.32
CC(C)N(CCNCCc1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1,92.48
CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,92.64
N#Cc1cnn2c(N)cc(-c3ccc(F)cc3)nc12,94.56
COc1ccc(Cl)cc1C1(F)C(=O)Nc2cc(C(F)(F)F)ccc21,99.85
CC(C)(C)c1cc(NC(=O)NCc2ccccc2Sc2ccc3nnc(-c4ccccc4SCCO)n3c2)n(-c2ccc(O)c(Cl)c2)n1,99.87
O=C(CN1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cn3)c2)CC1)NC(c1ccc(F)cc1)c1ccc(F)cc1,99.87
O=C(N[C@@H]1COc2cccc(-c3ccc(CO)nc3)c2C1)c1ccc(OCC(F)(F)F)nc1,89.05
CC(=O)Nc1ccc2ccn(-c3cc(NCCCN(C)C)n4ncc(C#N)c4n3)c2c1,89.91
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,89.91
CS(=O)(=O)c1ccccc1C(=O)NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1,91.28
N#Cc1c(-c2ccc(-c3ccccc3Cl)cc2)nc2ccncc2c1O,99.78
CCCCNC(=O)c1ccc(Oc2ccc(CC(=O)O)cc2OC)c(NS(=O)(=O)c2ccc(Cl)cc2Cl)c1,99.8
Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC3CCOCC3)c(C)nn2-c2ccccc2)cc1,97.38
CC(NC(=O)c1cc2ccccc2[nH]1)c1ccccc1,97.81
CCOc1ccc(-n2c([C@@H](C)N(Cc3cccnc3)C(=O)Cc3ccc(C(F)(F)F)cc3)nc3ccccc3c2=O)cc1,99.53
CC(C)(C)NC(=O)c1ccc(Oc2cc(F)c(CC(=O)O)cc2Cl)c(NS(=O)(=O)c2ccc(C3CC3)cc2Cl)c1,99.61
COc1cc(Nc2nc3c(cc2F)ncn3[C@@H](CO)c2ccc(F)cn2)n[nH]1,65.06
C[C@@H](NC(=O)C1CCNCC1)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,95.23
CCOc1cc(Nc2nc3c(cc2F)ncn3[C@@H](CO)c2ccc(F)cn2)n[nH]1,86.85
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,86.85
C[C@@](C(=O)O[C@H]1C[N+]2(CC(=O)Nc3ccncn3)CCC1CC2)(c1ccccc1)N1CCCCC1,87.11
CN(C)CCOC1CN(c2cc(C(=O)NC[C@H]3CC[C@H](CNC(=O)OC(C)(C)C)CC3)c3ccccc3n2)C1,87.11
COc1ncc(-c2cccc(C#N)c2CCNC(=O)c2ccc(OCCC(F)(F)F)nc2)cn1,88.11
CC(C)Oc1cc(Nc2nc3c(cc2F)ncn3[C@@H](CO)c2ccc(F)cn2)n[nH]1,88.11
C[C@H](Nc1nc(Nc2ncc(C#N)s2)cc(N2CCOCC2)n1)c1ncc(F)cn1,88.35
N#Cc1c(N)nc2c(c1N)CC(COc1ccccc1)O2,89.05
Cc1ccc(NC(=O)c2cccc(N3CCOCC3)c2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,89.7
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCc4ccc(CCC(=O)O)cc4)nc32)[C@H](O)[C@@H]1O,89.91
Cc1cn([C@H]2CCCN([C@H](C)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O,89.91
CN1CCN(S(=O)(=O)c2ccc(-c3cnc(N)c(C(=O)Nc4cnccc4CN4CCCC4)n3)cc2)CC1,90.12
C[S+]([O-])Cc1ccc(C(=O)Nc2nccnc2C(=O)NCC2CCC2)c2ccccc12,90.12
COc1ccccc1CN1C(=O)c2ccccc2C1C(=O)NC1CCC(C)CC1,90.32
CC(=O)N[C@H](C)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,90.32
Cc1nc(C(F)(F)F)ccc1C(=O)Nc1ccc(Cl)c(-c2nc3ccccc3[nH]2)c1,90.52
CC1=C(C(=O)OCc2ccccc2)C(c2cccs2)NC(=O)N1,98.29
Nc1cc(-c2cc(C(F)(F)F)ccc2Oc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2Cl)ccn1,99.65
O=S(=O)(Nc1ccc(C(F)(F)F)cc1)c1ccc2sc(CO)nc2c1,99.73
Cc1c(-c2cc3ccccc3o2)oc(=O)c(C)c1O,99.74
CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)[C@H](C(=O)O)C(C)C,99.78
O=C(O)CCc1ccc(OCc2cc(Cl)ccc2-c2ccccc2)cc1,99.8
CC(=O)Nc1nc2c(Oc3cc(-c4ccc(C(F)(F)F)cc4)ncn3)cccc2s1,99.8
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)Nc2ccc(O)cc2)C(C)(C)CCC1,99.81
COc1ccc(S(=O)(=O)N2CC(C)N(S(=O)(=O)c3ccc(OC)cc3)CC2C)cc1,99.65
c1ccc([C@@H]([C@H](c2ccccc2)N2CCCC2)N2CCCC2)cc1,66.1
Cc1cnc(Nc2cc(N3CCN(C)CC3)nc(N[C@@H](C)c3ccc(F)cn3)n2)s1,95.33
COc1ccc(NC(=O)c2ccc(C[S+](C)[O-])c3ccccc23)c(C(=O)NCC2CCOCC2)n1,95.63
CC(=O)Nc1cccc2c1c(S(=O)(=O)c1ccc(Cl)cc1)c(C)n2CC(=O)O,95.72
Nc1ncnc2nc(-c3ccc(N4CCOCC4)nc3)cc(-c3cccc(Br)c3)c12,96.57
C[S+]([O-])Cc1ccc(C(=O)Nc2ccc(OCCOCCO)nc2C(=O)NCC2CCC2)c2ccccc12,95.01
C[C@H](Nc1ncc(F)c(Nc2cc(C3CC3)[nH]n2)n1)c1ncc(F)cn1,77.62
Cc1cc(N2CCC[C@@H]2C(=O)NCCc2ccc3c(c2)OCO3)nc(-n2ccnc2)n1,78.01
Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C2CCOCC2)cc1,79.17
CCc1[nH]c2nc(Sc3cnc4ccc[n+]([O-])c4c3)nc(N3CC[C@@H](N)C3)c2c1Cl,79.55
CC(CC(=O)OC(C)(C)C)NC(=O)C1=NOC(C(O)(C(F)(F)F)C(F)(F)F)C1,80.65
Cc1cc(N2CCC[C@@H]2C(=O)NCCc2ccc3c(c2)OCO3)nc(-n2ccnc2)n1,84.6
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,85.48
COc1ncc(-c2cccc(C#N)c2CCNC(=O)c2ccc(OCCC(F)(F)F)nc2)cn1,86.05
CNC(=O)c1[nH]cnc1C(=O)Nc1ccc(OC)cc1,86.59
Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,86.59
CCc1c(C(=O)C(N)=O)c2c(OCC(=O)O)cccc2n1Cc1ccccc1,87.62
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,87.62
O=S(=O)(N[C@H](CO)C(C(F)(F)F)C(F)(F)F)c1ccc(Cl)s1,89.05
CCCCCCCC(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,89.27
Cc1ccccc1S(=O)(=O)NC(=O)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,89.49
CC(C)C(NC(=O)c1ccccc1)C(=O)c1ccc(C#N)cc1,90.72
Cc1c(CC(=O)O)c2cc(F)ccc2n1Cc1nc2ccccc2s1,98.33
CCn1cc([C@]2(c3cccc(NC(=O)c4ccc(Cl)cn4)c3)N=C(N)c3c(F)cccc32)cc(C)c1=O,98.29
Cc1ncc(NC(=O)c2cc(NC(=O)c3cc(F)cc(C(F)(F)F)c3)ccc2Cl)s1,99.65
Nc1n[nH]cc1-c1cc(C(F)(F)F)ccc1Oc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl,99.66
CC(C)(C)COc1ccc(-n2cc(C(=O)O)cn2)cc1C#N,97.76
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCSCCOCCc3cccc4ccccc34)c2s1,99.33
CC(C)NC(=O)c1cnc(N2CCC(N3C(=O)OCc4ccccc43)CC2)c(Cl)c1,99.44
CC(C)(Cc1cccc(CC(=O)NCc2cccc(-c3ccc(O)cc3)c2)c1)NC[C@H](O)c1ccc(O)c(NS(C)(=O)=O)c1,99.47
CC(C)(C)CCN1CC[C@H](CNC(=O)c2cc(Cl)cc(Cl)c2)[C@H](F)C1,95.53
O=C1COc2ccc(CNC3CCN(CCN4C(=O)COc5ccc([N+](=O)[O-])cc54)CC3)nc2N1,75.12
Nc1nc2ccc(F)cc2s1,75.12
CC(O)(C(=O)Nc1ccc(S(=O)(=O)N2CCCC2)cc1)C(F)(F)F,78.01
Cc1cc(OC2CCN(CC3CCN([C@@](C)(Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc1Cl,78.79
N#Cc1ccc2ccc(=O)n(CCN3CC[C@H](NCc4ccc5c(n4)NC(=O)CO5)[C@H](O)C3)c2c1,79.17
Cc1cnc(Nc2cncc(N[C@@H](C)c3ncc(F)cn3)n2)s1,82.72
COc1cc2c(Nc3ccc(F)cc3F)c(C(N)=O)cnc2cc1NCCN(C)C,55.73
c1ccc2c(c1)CCN(c1ccncc1)C2,56.86
C[C@@](C(=O)OC1CC[N+](C)(C)CC1)(c1ccccc1)C1CCCC1,57.99
CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(S(=O)(=O)c2ccccc2)C1)C(C)(C)C,59.11
CSCCC(NC(=O)c1cnccn1)c1nc2ccccc2[nH]1,60.22
COc1cc(OC)c(S(=O)(=O)N(c2ccccc2)c2ccccc2)cc1NC(=O)CCC(=O)O,90.72
O=C(O)COc1ccc(Cl)cc1CN1CCN(S(=O)(=O)c2ccc(F)cc2)CC1,91.1
COCC[C@H](Oc1ncnc2c1cnn2-c1ccccc1Cl)C(=O)Nc1ccc(C)cn1,95.43
Cc1ccc(-c2ncc(C)n2C)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,97.81
COc1cccc(-c2cc3c(N[C@H]4CCCNC4)ncc(C(N)=O)c3s2)c1,95.63
Cc1ccc2c(OCCN3CCC(Cc4cccc(NS(C)(=O)=O)c4)CC3)cccc2n1,95.63
COc1ccc(Oc2cccc(CN3CCCC(n4cc(C)c(=O)[nH]c4=O)C3)c2)cc1,98.21
NC(=O)c1cncc(-c2ccc([C@H]3CC[C@H](CC(=O)O)CC3)cc2)n1,96.5
COc1cccc(Nc2c(C(N)=O)cnc3c(C)cc(S(=O)(=O)c4cccc(C(=O)N(C)C)c4)cc23)c1,98.51
CC1(CCCc2cc(=O)oc3[nH]c(=O)[nH]c(=O)c23)CC1,98.51
Cn1c(-c2cc(=O)c(O)c[nH]2)nn(S(=O)(=O)NC(=O)N2C[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c3csc(N)n3)C2=O)c1=O,98.51
CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,98.54
C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CC[C@@]2(O)CCc1ccc(F)cc1C(N)=O,96.79
O=C(Nc1ccc(N2CCNCC2)cc1)c1ccc(-c2ccc(Cl)cc2)o1,97.0
Nc1nc(-c2ccccn2)nc(N)c1Cc1ccc(Cl)cc1Cl,98.61
O=C(O)c1c(O)c(Cc2ccc(Cl)cc2)nc2c3c(ccc12)CCCC3,99.86
C[C@@H](NC1=CC(=O)NCC1)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,97.13
Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,97.13
NC(=O)c1cncc(-c2ccc([C@H]3CC[C@H](CCO)CC3)cc2)n1,97.2
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,97.2
CCS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)c(Cl)c1,97.32
Cc1noc(C)c1-c1ccc(CNS(=O)(=O)c2c(C)noc2C)cc1,92.48
O=c1cc(N2CCOCC2)nc2n(Cc3cccc4ccccc34)ccn12,93.24
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,93.53
C[C@H](Nc1nc(Nc2ncc(C#N)s2)cc(N2CCOCC2)n1)c1ccc(F)cn1,94.06
O=P(c1ccccc1)(c1ccccc1)N(Cc1ccccn1)c1cccnc1,70.1
COCCN(c1cccnc1)P(=O)(c1ccccc1)c1ccccc1,42.01
CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,92.8
CCNC(=O)C[C@H]1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21,93.1
OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,93.39
C[C@@H](NC(=O)[C@H]1CCCNC1)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,94.56
CC(C(=O)OC1CC[N+](C)(C)CC1)(c1ccccc1)N1CCC(F)(F)CC1,37.6
CCCSc1nc(N)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,40.89
CC(C)Oc1cc(Nc2nc3c(cc2F)ncn3[C@@H](CO)c2ccc(F)cn2)n[nH]1,75.12
CCOc1cc(Nc2nc3c(cc2F)ncn3[C@@H](CO)c2ccc(F)cn2)n[nH]1,75.97
CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,76.81
CC(=O)Nc1ccc2ccn(-c3cc(Nc4ccn(C)n4)n4ncc(C#N)c4n3)c2c1,98.37
O=C1[C@H]2[C@H]3CC[C@H](C3)[C@H]2C(=O)N1[C@H]1CC[C@H](C(=O)Nc2cccc3cccnc23)CC1,98.4
Cc1cn([C@H]2CCCN([C@H](C)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O,98.44
CC(C)(C)OC(=O)NC[C@H]1CC[C@H](CNC(=O)c2cc(N3CCC(CCN4CC(O)C4)CC3)nc3ccccc23)CC1,98.61
O=C(NCc1cccnc1OCC(F)(F)F)c1cncc(-c2ccc(Cl)cc2)c1,99.87
O=c1[nH]c2cc(C(F)(F)F)ccc2n1-c1cc(C(F)(F)F)ccc1O,99.89
O=[N+]([O-])c1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)cc1,99.94
CC(=O)Nc1ccc2c(c1)N(c1cc(NC3CC3)n3ncc(C#N)c3n1)CCC2,97.38
Cc1c(Sc2ccc(Cl)cc2)c2c(S(C)(=O)=O)cccc2n1CC(=O)O,97.44
COc1cc(OC)c(S(=O)(=O)N2c3ccccc3Oc3ccccc32)cc1NC(=O)/C=C/C(=O)O,97.6
CC1CN(c2cc(=O)[nH]c(NCc3cccc4ccccc34)n2)CCO1,97.6
CN1CC(n2nccc2-c2cc(Cl)ccc2Oc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2F)C1,98.4
Cc1ccccc1-n1c(Cn2cnc3c(N)ncnc32)nc2cccc(C)c2c1=O,98.64
COc1cc(-n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)ccc1OC[C@H](O)C1CC1,99.86
Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C2CCCC2)cc1,97.32
COc1ccc(-c2nc3c(NCCCNC(C)=O)c(Br)cnc3[nH]2)cc1,97.38
Cc1cnc(Nc2cc(N3CCOCC3)nc(N[C@@H](C)c3ccc(F)cn3)n2)s1,97.38
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(CN2C[C@@H]3C[C@H]2CN3)ccc1Cl,88.59
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,90.12
CN(C)S(=O)(=O)c1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)CO2,90.72
O=C(c1csc2c1CCCC2)N1CCCCC1,90.72
CC(C)(C)NC(=O)NCCN1CC(NC(=O)c2cc(Cl)cc(Cl)c2)C1,90.72
O=S(=O)(N[C@H](CO)C(C(F)(F)F)C(F)(F)F)c1ccc(Cl)s1,90.91
CCC(CC)[C@@H](CO)NS(=O)(=O)c1ccc(Cl)s1,90.91
CC(C)(C)NC(=O)NCCN1CCC(CNC(=O)c2cc(Cl)cc(Cl)c2)C1,90.91
Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,91.28
C1Cc2[nH]nc(-c3nn[nH]n3)c2C1,62.94
Cc1c(Sc2ccc(Cl)cc2)c2cc(S(C)(=O)=O)ccc2n1CC(=O)O,98.73
O=C(Nc1ccc(Cl)c(S(=O)(=O)N2CCNCC2)c1O)Nc1cccc(F)c1Cl,98.73
CC(=O)Nc1cccc(Nc2ncnc(N3CCC(OCc4ccc(OC(F)(F)F)cc4)CC3)n2)c1C,98.81
O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,98.86
Cc1cn(C2CCCN(Cc3cccc(Oc4ccccc4)c3)C2)c(=O)[nH]c1=O,98.89
O=C(Nc1ccc(Cl)c(S(=O)(=O)N2CCNCC2)c1O)Nc1cccc(F)c1Cl,98.94
CC(C)NC(=O)c1nn(-c2ccc(Cl)cc2)c(=O)c2c(N)scc12,99.01
O=C1COc2nccc(-c3ccccc3F)c2CN1Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1,99.05
Cc1cc(F)ccc1Oc1cccc2c(=O)cc(N3CCOCC3)[nH]c12,99.12
CC#Cc1cncc(-c2cccc([C@@]3(c4cc(C)c(=O)n(CC)c4)N=C(N)c4c(F)cccc43)c2)c1,99.14
CCOc1cc2ncc(C(N)=O)c(Nc3ccc(Cl)c(Cl)c3)c2cc1N1CCN(C)CC1,99.19
C[S+]([O-])Cc1ccc(C(=O)Nc2cccnc2C(=O)NCC2CCOCC2)c2ccccc12,84.6
N#Cc1ccc(NC(=O)Nc2ccccc2Br)c2nn[nH]c12,99.58
Cc1nn(C)c(C)c1-c1ccc(-c2nc3ccncc3c(O)c2C#N)cc1,99.64
O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,87.62
CC(O)c1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)CO2,88.82
CCC(CC)[C@@H](CO)NS(=O)(=O)c1ccc(Cl)s1,89.05
CCOc1cc2ncc(C(N)=O)c(Nc3cc(C)ccc3F)c2cc1N1CCN(C)CC1,89.27
O=c1cc(N2CCOCC2)nc2n(Cc3cccc(Cl)c3)ccn12,89.91
O=C1N(c2ccccc2)c2ccccc2C1(Cc1ccncc1)Cc1ccncc1,89.91
CCOc1cc(CN2CCC(Nc3nc4cc(S(N)(=O)=O)ccc4o3)CC2)cc(OCC)c1N,90.72
CN1CCC[C@@H]1Cc1c[nH]c2ccc(Nc3ncccc3[N+](=O)[O-])cc12,61.31
CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,65.06
c1ccc([C@H]([C@@H](c2ccccc2)N2CCCC2)N2CCCC2)cc1,66.1
CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(NC(=O)NCC(=O)N4CCCC4)nn3c2)c1,67.12
CC(C)(C)C(NC(=O)c1ccccc1)C(=O)c1ccc(Cl)cc1,99.19
Cc1c(Cc2ccc3ccccc3n2)c2cc(F)ccc2n1CC(=O)O,99.36
NC(=O)c1cncc(-c2ccc([C@H]3CC[C@H](CC(=O)O)CC3)cc2)n1,99.37
COc1cc2c(ccc(=O)n2CCN2CCC(NCc3cc4c(cn3)OCCO4)CC2)cn1,83.37
COc1cnc(-c2ccccn2)nc1N(C)C,83.68
c1ccc2[nH]c(CCc3nc4ccccc4[nH]3)nc2c1,84.0
C=CC1(C)CC(=O)C2(O)C(C)(O1)C(OC(C)=O)C(O)C1C(C)(C)CCC(O)C12C,84.0
N#Cc1cc(S(=O)(=O)Nc2ncns2)ccc1Oc1ccc(C(F)(F)F)cc1-c1ccnnc1,99.41
COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(CNC(=O)[C@H]2COCCN2)c1,99.48
O=C(Nc1cccc(Cl)c1)Nc1nnc(-c2ccncc2)s1,99.54
CCCN(c1cccnc1)P(=O)(c1ccccc1)c1ccccc1,84.9
CC#Cc1cncc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,99.59
CC(C)(C)CS(=O)(=O)NCCN1CCN(CC(=O)NC23CC4CC(CC(C4)C2)C3)CC1,86.05
CN1CCC[C@@H]1Cc1c[nH]c2ccc(Nc3ncccc3[N+](=O)[O-])cc12,86.32
N#Cc1ccc(C(=O)N2CCC3(CC2)N=C(N)c2c(F)ccc(F)c2N3)cn1,86.59
Cc1nc(C)c(-c2ccc([C@H]3CC[C@H](CC(N)=O)CC3)cc2)nc1C(N)=O,87.11
CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,39.23
O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,40.34
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCOCCOCCc3ccccc3)c2s1,53.45
COc1ccc(CC(C)(C)NC[C@H](O)c2cc(O)cc3c2OCC(=O)N3)cc1,55.73
NC(=O)c1ccc(N(C(N)=O)c2c(F)cccc2F)nc1-c1ccc(F)cc1F,60.77
Cc1cccc(Cn2ccn3c(=O)cc(N4CCOCC4)nc23)c1,88.11
Nc1nc2ccc(-c3ccncc3)cc2s1,88.11
CN(C)CCN1CCN(c2cc(C(=O)NC[C@H]3CC[C@H](CNC(=O)OC(C)(C)C)CC3)c3ccccc3n2)CC1,97.07
O=C(NCCc1ccccc1Cl)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl,97.2
Cc1ccc(CO)cc1N(C)c1ccnc(Nc2cc(N3CCCOCC3)cc(N3CCOCC3)c2)n1,94.44
COc1cc2c(Nc3cccc(Cl)c3Cl)c(C(N)=O)cnc2cc1NCCN(C)C,94.56
